canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
220182,Gorka Guruzeta,Athletic Club,existing,220182.0,362602.0,711231.0
179830,Grady Diangana,Elche,existing,179830.0,,654091.0
197024,Guido Rodríguez,Valencia,existing,197024.0,303876.0,586768.0
657325,Hugo Burcio,Celta Vigo,existing,657325.0,,1825995.0
439716,Hugo Duro,Valencia,existing,439716.0,354526.0,929838.0
492900,Hugo González,Celta Vigo,existing,492900.0,,1226783.0
620583,Hugo Rincón,Girona,existing,620583.0,481851.0,1427819.0
538283,Hugo Sotelo,Celta Vigo,existing,538283.0,415345.0,1254218.0
550566,Hugo Álvarez,Celta Vigo,existing,550566.0,427001.0,1308414.0
98745,Héctor Bellerín,Real Betis,existing,98745.0,125211.0,427438.0
40270,Iago Aspas,Celta Vigo,existing,40270.0,91242.0,174472.0
634238,Ibai Aguirre,Real Sociedad,existing,634238.0,,1810849.0
204716,Ibrahima Konaté,Liverpool,existing,204716.0,345957.0,820140.0
216475,Igor Zubeldia,Real Sociedad,existing,216475.0,315566.0,698653.0
490726,Iker Losada,Levante,existing,490726.0,,1082930.0
668821,Iker Monreal,Athletic Club,existing,,,1817320.0
592812,Iker Munoz,Sevilla,existing,592812.0,,1413945.0
589577,Iker Muñoz,Osasuna,existing,589577.0,474267.0,1323863.0
465689,Ilaix Moriba,Celta Vigo,existing,465689.0,409030.0,1109046.0
500043,Ilias Akhomach,Rayo Vallecano,existing,500043.0,428500.0,1311915.0
215531,Ionut Radu,Celta Vigo,existing,215531.0,296723.0,681213.0
610206,Isaac Romero,Sevilla,existing,610206.0,492362.0,1130991.0
80209,Isco,Real Betis,existing,80209.0,82989.0,191315.0
434078,Isi Palazón,Rayo Vallecano,existing,434078.0,422959.0,638010.0
97624,Iván Balliu,Rayo Vallecano,existing,97624.0,101613.0,264885.0
224467,Iván Martín,Girona,existing,224467.0,372473.0,967871.0
521508,Iván Romero,Levante,existing,521508.0,407567.0,1209441.0
197334,Iñaki Williams,Athletic Club,existing,197334.0,255182.0,604105.0
646149,Iñigo Arguibide,Osasuna,existing,646149.0,517618.0,1614872.0
81352,Jan Oblak,Atletico Madrid,existing,81352.0,76662.0,177126.0
219717,Javi Galán,Osasuna,existing,219717.0,369497.0,695062.0
546540,Javi Guerra,Valencia,existing,546540.0,431507.0,
628184,Javi Hernández,Espanyol,existing,628184.0,506010.0,1427828.0
638238,Javi Rodríguez,Celta Vigo,existing,638238.0,508331.0,1435439.0
493333,Javi Rueda,Celta Vigo,existing,493333.0,463588.0,1310440.0
714598,Javier Morcillo,Atletico Madrid,existing,714598.0,617819.0,
677054,Jean Valou,Villarreal,existing,677054.0,,1792368.0
160540,Jeremy Toljan,Levante,existing,160540.0,129620.0,443966.0
437549,Jesús Areso,Athletic Club,existing,437549.0,422820.0,1037537.0
466044,Jesús Vázquez,Valencia,existing,466044.0,408732.0,1220187.0
449928,Joan García,Barcelona,existing,449928.0,422824.0,1167220.0
612309,Job Ochieng,Real Sociedad,existing,612309.0,599413.0,1724551.0
513950,Jofre Carreras,Espanyol,existing,513950.0,430451.0,1184777.0
152723,Johan Mojica,Mallorca,existing,152723.0,135098.0,474673.0
488662,Johnny Cardoso,Atletico Madrid,existing,488662.0,,1173678.0
513945,Jon Ander Olasagasti,Levante,existing,513945.0,413346.0,1131957.0
479816,Jon Aramburu,Real Sociedad,existing,479816.0,463961.0,1249284.0
201178,Jon Guridi,Alaves,existing,201178.0,335041.0,678192.0
620617,Jon Martín,Real Sociedad,existing,620617.0,495459.0,1523234.0
477463,Jon Moncayola,Osasuna,existing,477463.0,381673.0,921825.0
449931,Jon Pacheco,Alaves,existing,449931.0,,1112072.0
566165,Jones El Abdellaoui,Celta Vigo,existing,566165.0,441888.0,1379196.0
114128,Jonny Otto,Alaves,existing,114128.0,115917.0,360918.0
648762,Jorge Cabello,Levante,existing,648762.0,,1617146.0
499358,Jorge Cestero,Real Madrid,existing,499358.0,,1807277.0
463784,Jorge Herrando,Osasuna,existing,463784.0,444253.0,1098365.0
241153,Jorge de Frutos,Rayo Vallecano,existing,241153.0,386230.0,797901.0
199195,Josan,Elche,existing,199195.0,,623982.0
132105,José Gayà,Valencia,existing,132105.0,119817.0,391058.0
151883,José María Giménez,Atletico Madrid,existing,151883.0,135914.0,474589.0
515611,José Salinas,Espanyol,existing,515611.0,,1187478.0
545998,José Ángel Carmona,Sevilla,existing,545998.0,422956.0,1281461.0
538671,Jozhua Vertrouwd,Rayo Vallecano,existing,538671.0,505924.0,1255090.0
121145,João Cancelo,Barcelona,existing,121145.0,128967.0,361757.0
234908,Juan Foyth,Villarreal,existing,234908.0,335107.0,833219.0
