source,source_native_id,source_name,canonical_player_id,matched_to_master
whoscored,241022,Alex Meret,171366,True
whoscored,401122,Kenneth Taylor,441278,True
whoscored,484428,Vasilije Adzic,585201,True
whoscored,516374,Jacobo Ramón,592991,True
whoscored,396971,Lewis Ferguson,439492,True
whoscored,425079,Matías Soulé,511505,True
whoscored,355994,Armand Laurienté,449431,True
whoscored,431032,Anthony Oyono,whoscored_new_431032,False
whoscored,599855,Abdou-Salam Konate,whoscored_new_599855,False
whoscored,349561,Frank Anguissa,203325,True
whoscored,399852,Konan N’Dri,477240,True
whoscored,424806,Morten Frendrup,445733,True
whoscored,447452,Patrizio Masini,588118,True
whoscored,447442,Gabriele Bracaglia,whoscored_new_447442,False
whoscored,320585,Jesper Karlström,160602,True
whoscored,329665,Alessandro Bastoni,215977,True
whoscored,435108,Gvidas Gineitis,561003,True
whoscored,302650,Gianluca Scamacca,195899,True
whoscored,391521,Edoardo Corvi,488616,True
whoscored,320243,Enzo Ebosse,208554,True
whoscored,431167,Saúl Coco,451565,True
whoscored,276489,Alfonso Pedraza,whoscored_new_276489,False
whoscored,460562,Gabriele Calvani,whoscored_new_460562,False
whoscored,379790,Nuno Tavares,437626,True
whoscored,477060,Giorgi Kvernadze,whoscored_new_477060,False
whoscored,431359,Jacopo Fazzini,550095,True
whoscored,408616,Akor Adams,whoscored_new_408616,False
whoscored,497569,Diego Mascardi,whoscored_new_497569,False
whoscored,365308,Alexis Saelemaekers,437746,True
whoscored,454356,Davide Bartesaghi,586248,True
whoscored,363181,Edon Zhegrova,whoscored_new_363181,False
whoscored,354283,Noa Lang,421002,True
whoscored,608421,Paul Mendy,687995,True
whoscored,428122,Fedde Leysen,whoscored_new_428122,False
whoscored,92329,Leonardo Spinazzola,84161,True
whoscored,354072,Oumar Solet,432649,True
whoscored,502427,Assane Diao,624877,True
whoscored,527501,Gustavo Varela,whoscored_new_527501,False
whoscored,20874,Luka Modric,37055,True
whoscored,446988,James Abankwah,whoscored_new_446988,False
whoscored,377261,Aleksa Terzic,whoscored_new_377261,False
whoscored,435100,Ardon Jashari,508855,True
whoscored,373022,Corrie Ndaba,246265,True
