canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
610799,Luka Vuskovic,Tottenham,existing,610799.0,,1413996.0
174594,Lukas Nmecha,Leeds,existing,174594.0,347340.0,861197.0
167512,Luke O'Nien,Sunderland,existing,167512.0,134373.0,480253.0
106760,Luke Shaw,Manchester United,existing,106760.0,118244.0,362694.0
465642,Malick Thiaw,Newcastle,existing,465642.0,393355.0,1137407.0
482609,Malo Gusto,Chelsea,existing,482609.0,403850.0,1197250.0
209036,Marc Guéhi,Manchester City,existing,209036.0,374631.0,844425.0
72147,Marco Bizot,Aston Villa,existing,72147.0,83824.0,195782.0
221466,Marcos Senesi,Bournemouth,existing,221466.0,328330.0,785411.0
201658,Marcus Tavernier,Bournemouth,existing,201658.0,344314.0,789630.0
67089,Martin Dúbravka,Burnley,existing,,,72241.0
184029,Martin Ødegaard,Arsenal,existing,184029.0,247454.0,534670.0
481655,Martín Zubimendi,Arsenal,existing,481655.0,372424.0,1031325.0
91651,Mateo Kovacic,Manchester City,existing,91651.0,93894.0,239219.0
551226,Mateus Fernandes,West Ham,existing,551226.0,447231.0,1356312.0
430871,Matheus Cunha,Manchester United,existing,430871.0,362758.0,863098.0
465351,Matheus Nunes,Manchester City,existing,465351.0,394933.0,955529.0
207283,Mathias Jensen,Brentford,existing,207283.0,339674.0,650616.0
511499,Mathys Tel,Tottenham,existing,511499.0,422885.0,1288111.0
467779,Mats Wieffer,Brighton,existing,467779.0,445059.0,970243.0
199796,Matty Cash,Aston Villa,existing,199796.0,322043.0,729731.0
85633,Matz Sels,Nottingham Forest,existing,85633.0,78386.0,181069.0
616077,Max Dowman,Arsenal,existing,616077.0,,1635773.0
437499,Maxence Lacroix,Crystal Palace,existing,437499.0,401130.0,950485.0
465730,Maxim De Cuyper,Brighton,existing,465730.0,392647.0,1134871.0
515046,Melker Ellborg,Sunderland,existing,,,1186615.0
513466,Merlin Röhl,Everton,existing,513466.0,419945.0,1210384.0
607464,Michael Kayode,Brentford,existing,607464.0,470031.0,1429912.0
106611,Michael Keane,Everton,existing,106611.0,,290410.0
491279,Micky van de Ven,Tottenham,existing,491279.0,425229.0,1097466.0
195384,Mikel Merino,Arsenal,existing,195384.0,238916.0,574645.0
440089,Mikkel Damsgaard,Brentford,existing,440089.0,401168.0,888912.0
544877,Milos Kerkez,Liverpool,existing,544877.0,424273.0,1195281.0
460842,Mohammed Kudus,Tottenham,existing,460842.0,400166.0,891743.0
486672,Moisés Caicedo,Chelsea,existing,486672.0,410175.0,1137668.0
222531,Morgan Gibbs-White,Nottingham Forest,existing,222531.0,332867.0,789502.0
244850,Morgan Rogers,Aston Villa,existing,244850.0,362824.0,883080.0
575476,Murillo,Nottingham Forest,existing,575476.0,445424.0,1458711.0
499169,Myles Lewis-Skelly,Arsenal,existing,499169.0,467918.0,1406436.0
432830,Nathan Collins,Brentford,existing,432830.0,372724.0,961306.0
243571,Nathan Patterson,Everton,existing,243571.0,,1112684.0
215136,Neco Williams,Nottingham Forest,existing,215136.0,386969.0,1078788.0
556637,Nehemiah Oriola,Brighton,existing,556637.0,,1526697.0
470313,Nick Woltemade,Newcastle,existing,470313.0,386606.0,1106563.0
465694,Nico González,Manchester City,existing,465694.0,422939.0,1280132.0
472769,Nico O'Reilly,Manchester City,existing,472769.0,468847.0,1300526.0
250199,Nicolás Domínguez,Nottingham Forest,existing,250199.0,334653.0,827315.0
227444,Nikola Milenkovic,Nottingham Forest,existing,227444.0,319785.0,766611.0
536661,Nilson Angulo,Sunderland,existing,536661.0,443064.0,1287010.0
435997,Noah Okafor,Leeds,existing,435997.0,376090.0,915797.0
577669,Noah Sadiki,Sunderland,existing,577669.0,437449.0,1359649.0
248857,Noni Madueke,Arsenal,existing,248857.0,389935.0,1084981.0
200834,Nordi Mukiele,Sunderland,existing,200834.0,299077.0,602304.0
230001,Noussair Mazraoui,Manchester United,existing,230001.0,349932.0,775539.0
159506,Ola Aina,Nottingham Forest,existing,159506.0,315543.0,682548.0
204120,Olivier Boscagli,Brighton,existing,204120.0,260809.0,613715.0
201895,Omar Alderete,Sunderland,existing,201895.0,344639.0,751998.0
438234,Omar Marmoush,Manchester City,existing,438234.0,394749.0,839204.0
477555,Oscar Bobb,Fulham,existing,477555.0,430709.0,1113790.0
60307,Pascal Groß,Brighton,existing,60307.0,71824.0,167008.0
222694,Pascal Struijk,Leeds,existing,222694.0,,796974.0
596777,Patrick Dorgu,Manchester United,existing,596777.0,495260.0,1526560.0
244954,Pau Torres,Aston Villa,existing,244954.0,344259.0,792645.0
247632,Pedro Neto,Chelsea,existing,247632.0,337916.0,843040.0
441164,Pedro Porro,Tottenham,existing,441164.0,362352.0,941573.0
209244,Phil Foden,Manchester City,existing,209244.0,331254.0,815006.0
448104,Piero Hincapié,Arsenal,existing,448104.0,404832.0,1137667.0
499604,Rayan,Bournemouth,existing,499604.0,472122.0,1478295.0
448514,Rayan Aït-Nouri,Manchester City,existing,448514.0,,933845.0
466052,Rayan Cherki,Manchester City,existing,466052.0,386153.0,1104053.0
225796,Reece James,Chelsea,existing,225796.0,361330.0,807729.0
434399,Reinildo Mandava,Sunderland,existing,434399.0,361812.0,600524.0
466075,Riccardo Calafiori,Arsenal,existing,466075.0,386519.0,1105912.0
212319,Richarlison,Tottenham,existing,212319.0,317804.0,654908.0
194010,Rico Henry,Brentford,existing,194010.0,229562.0,562892.0
477064,Rico Lewis,Manchester City,existing,477064.0,444791.0,1288450.0
611922,Rio Ngumoha,Liverpool,existing,611922.0,548566.0,1597668.0
215059,Robert Sánchez,Chelsea,existing,215059.0,362151.0,789571.0
498016,Robin Roefs,Sunderland,existing,498016.0,422814.0,1125720.0
202993,Rodrigo Bentancur,Tottenham,existing,202993.0,303657.0,620618.0
244042,Rodrigo Muniz,Fulham,existing,244042.0,403649.0,1128945.0
461199,Romaine Mundle,Sunderland,existing,461199.0,450254.0,1123947.0
514356,Roméo Lavia,Chelsea,existing,514356.0,425319.0,1190867.0
88894,Ross Barkley,Aston Villa,existing,88894.0,92547.0,215384.0
158499,Ryan Christie,Bournemouth,existing,158499.0,128882.0,439369.0
441266,Ryan Gravenberch,Liverpool,existing,441266.0,363884.0,956683.0
616288,Ryan McAidoo,Manchester City,existing,616288.0,584927.0,1680328.0
184349,Ryan Sessegnon,Fulham,existing,184349.0,322611.0,773991.0
204968,Ryan Yates,Nottingham Forest,existing,204968.0,,775614.0
171314,Rúben Dias,Manchester City,existing,171314.0,313171.0,614006.0
207189,Sander Berge,Fulham,existing,207189.0,321020.0,540963.0
432422,Sandro Tonali,Newcastle,existing,432422.0,343501.0,867414.0
212314,Sasa Lukic,Fulham,existing,212314.0,297395.0,556972.0
180135,Sean Longstaff,Leeds,existing,180135.0,342811.0,820024.0
465247,Senne Lammens,Manchester United,existing,465247.0,402184.0,1178602.0
576628,Shea Lacey,Manchester United,existing,576628.0,563779.0,1436260.0
220237,Sven Botman,Newcastle,existing,220237.0,379732.0,956682.0
210156,Taiwo Awoniyi,Nottingham Forest,existing,210156.0,281049.0,643717.0
173879,Tammy Abraham,Aston Villa,existing,173879.0,317506.0,749661.0
586309,Thierno Barry,Everton,existing,586309.0,537713.0,1398392.0
