canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_239,Wouter Burger,TSG 1899 Hoffenheim,new_linked_full,438066.0,361878.0,947884.0
new_2026_211,Yannik Engelhardt,Sport-Club Freiburg,new_linked_full,492384.0,434179.0,1269497.0
new_2026_18,Yannik Keitel,FC Augsburg,new_linked_full,241238.0,389375.0,844431.0
new_2026_152,Younes Ebnoutalib,Eintracht Frankfurt,new_linked_full,613801.0,476035.0,1447050.0
new_2026_212,Yuito Suzuki,Sport-Club Freiburg,new_linked_full,481035.0,472403.0,1134467.0
new_2026_360,Zeno Van den Bosch,1. FC Union Berlin,new_linked_full,531858.0,410525.0,1231677.0
new_2026_307,Adil Aouchiche,FC Schalke 04,new_linked_partial,,382491.0,1047664.0
new_2026_40,Aleksandar Pavlovic,Bayern Munich,new_linked_partial,515675.0,481079.0,
new_2026_41,Alphonso Davies,Bayern Munich,new_linked_partial,225059.0,320040.0,
new_2026_323,Ameen Al-Dakhil,VfB Stuttgart,new_linked_partial,487968.0,,1279764.0
new_2026_286,Andrija Maksimovic,RB Leipzig,new_linked_partial,620473.0,,1482209.0
new_2026_22,Arthur,Bayer 04 Leverkusen,new_linked_partial,566438.0,,1353457.0
new_2026_325,Atakan Karazor,VfB Stuttgart,new_linked_partial,428181.0,,684983.0
new_2026_326,Badredine Bouanani,VfB Stuttgart,new_linked_partial,492949.0,,1388070.0
new_2026_194,Berkay Yilmaz,Sport-Club Freiburg,new_linked_partial,547313.0,,1580371.0
new_2026_227,Cajetan Lenz,TSG 1899 Hoffenheim,new_linked_partial,695474.0,,1793498.0
new_2026_195,Christian Günter,Sport-Club Freiburg,new_linked_partial,119382.0,,355358.0
new_2026_345,Christopher Trimmel,1. FC Union Berlin,new_linked_partial,62422.0,,166733.0
new_2026_281,Clemens Lippmann,SC Paderborn 07,new_linked_partial,,625161.0,1701615.0
new_2026_94,Daiki Hashioka,Borussia Mönchengladbach,new_linked_partial,209293.0,,878296.0
new_2026_95,David Herold,Borussia Mönchengladbach,new_linked_partial,493326.0,,1356589.0
new_2026_156,David Mokwa,SV 07 Elversberg,new_linked_partial,,549132.0,1459758.0
new_2026_44,Dayot Upamecano,Bayern Munich,new_linked_partial,199661.0,327721.0,
new_2026_310,Dejan Ljubicic,FC Schalke 04,new_linked_partial,,363662.0,861668.0
new_2026_317,Edin Dzeko,FC Schalke 04,new_linked_partial,,24845.0,15403.0
new_2026_96,Enzo Leopold,Borussia Mönchengladbach,new_linked_partial,543919.0,,1301517.0
new_2026_332,Fabian Bredlow,Stuttgart,new_linked_partial,179612.0,142529.0,
new_2026_163,Felix Keidel,SV 07 Elversberg,new_linked_partial,,438493.0,1366338.0
new_2026_348,Felix Uduokhai,1. FC Union Berlin,new_linked_partial,221693.0,,767800.0
new_2026_164,Florian Le Joncour,SV 07 Elversberg,new_linked_partial,,294026.0,594886.0
new_2026_155,Francis Onyeka,SV 07 Elversberg,new_linked_partial,,514447.0,1603681.0
new_2026_97,Franck Honorat,Borussia Mönchengladbach,new_linked_partial,174655.0,,501543.0
new_2026_62,Fábio Silva,Borussia Dortmund,new_linked_partial,449988.0,,1050158.0
new_2026_275,Gabriel Vidovic,SC Paderborn 07,new_linked_partial,,424368.0,1276453.0
new_2026_45,Harry Kane,Bayern Munich,new_linked_partial,78830.0,83532.0,
new_2026_308,Hasan Kuruçay,FC Schalke 04,new_linked_partial,,435993.0,794619.0
