source,source_native_id,source_name,canonical_player_id,matched_to_master
whoscored,110189,Jordan Pickford,111234,True
whoscored,260809,Olivier Boscagli,204120,True
whoscored,498798,Gonzalo García,551466,True
whoscored,535879,Harrison Armstrong,609873,True
whoscored,515865,Josh King,577725,True
whoscored,417745,Marcelino Núñez,whoscored_new_417745,False
whoscored,262515,Gianluigi Donnarumma,204936,True
whoscored,349981,Regan Slater,whoscored_new_349981,False
whoscored,363516,Jack Clarke,whoscored_new_363516,False
whoscored,430985,Abdul Fatawu,whoscored_new_430985,False
whoscored,533010,Luka Vuskovic,whoscored_new_533010,False
whoscored,362831,Ryan Giles,whoscored_new_362831,False
whoscored,115726,Andy Robertson,122798,True
whoscored,322418,Ethan Ampadu,199598,True
whoscored,138695,Oliver McBurnie,whoscored_new_138695,False
whoscored,344314,Marcus Tavernier,201658,True
whoscored,86441,Lewis Dunk,83299,True
whoscored,444136,Anan Khalaili,whoscored_new_444136,False
whoscored,369875,Dominik Szoboszlai,424876,True
whoscored,518604,Josh Acheampong,577016,True
whoscored,105742,Matt Crooks,whoscored_new_105742,False
whoscored,445424,Murillo,575476,True
whoscored,425591,Cristhian Mosquera,500040,True
whoscored,384430,Evanilson,444102,True
whoscored,131464,James Tarkowski,17761,True
whoscored,406564,Djordje Petrovic,457569,True
whoscored,99487,Harry Maguire,95658,True
whoscored,523597,Tyrique George,550615,True
whoscored,395401,Chris Richards,427623,True
whoscored,331579,Justin Kluivert,222683,True
whoscored,404852,James Trafford,432720,True
whoscored,439533,Tarik Muharemovic,522047,True
whoscored,467918,Myles Lewis-Skelly,499169,True
whoscored,315543,Ola Aina,159506,True
whoscored,361812,Reinildo Mandava,434399,True
whoscored,424514,Trai Hume,487676,True
whoscored,328330,Marcos Senesi,221466,True
whoscored,419945,Merlin Röhl,513466,True
whoscored,89401,Granit Xhaka,84450,True
whoscored,95408,Virgil van Dijk,97032,True
whoscored,397497,Igor Jesus,482973,True
whoscored,443064,Nilson Angulo,536661,True
whoscored,457006,Antonín Kinsky,485055,True
whoscored,474264,Lewis Miley,547719,True
whoscored,345516,Vitalii Mykolenko,224967,True
whoscored,388651,Hayden Hackney,whoscored_new_388651,False
whoscored,422183,Dango Ouattara,533463,True
whoscored,614510,Elliot Stroud,whoscored_new_614510,False
whoscored,376090,Noah Okafor,435997,True
whoscored,416209,William Osula,538207,True
whoscored,457802,Mohamed Belloumi,whoscored_new_457802,False
whoscored,437449,Noah Sadiki,577669,True
whoscored,332325,Declan Rice,204480,True
whoscored,331254,Phil Foden,209244,True
whoscored,299254,Alexander Isak,219168,True
whoscored,395954,Costinha,whoscored_new_395954,False
whoscored,319785,Nikola Milenkovic,227444,True
whoscored,313171,Rúben Dias,171314,True
whoscored,395615,Bobby Thomas,whoscored_new_395615,False
whoscored,276366,David Raya,154561,True
whoscored,425576,James McAtee,432714,True
whoscored,344166,Daichi Kamada,209400,True
whoscored,301415,Lewie Coyle,whoscored_new_301415,False
whoscored,372724,Nathan Collins,432830,True
whoscored,398301,Adrien Truffert,494521,True
whoscored,104376,Thomas Meunier,93605,True
whoscored,371012,Brenden Aaronson,427637,True
whoscored,443784,Igor Thiago,502500,True
whoscored,381161,Jacob Greaves,whoscored_new_381161,False
whoscored,297395,Sasa Lukic,212314,True
whoscored,361330,Reece James,225796,True
whoscored,548106,Víctor Muñoz,551499,True
whoscored,400610,Jaidon Anthony,444180,True
whoscored,366211,Leif Davis,whoscored_new_366211,False
whoscored,493206,Abdukodir Khusanov,578153,True
whoscored,467715,Jorrel Hato,551210,True
whoscored,422885,Mathys Tel,511499,True
whoscored,357073,Antoine Semenyo,437730,True
whoscored,334087,Gabriel Magalhães,226597,True
whoscored,118244,Luke Shaw,106760,True
whoscored,337916,Pedro Neto,247632,True
whoscored,425319,Roméo Lavia,514356,True
whoscored,315227,Erling Haaland,223094,True
whoscored,354291,Jayden Bogle,226182,True
whoscored,296240,Yoane Wissa,216646,True
whoscored,400138,Bart Verbruggen,489639,True
whoscored,430294,Lewis Hall,487838,True
whoscored,123761,Bruno Fernandes,141746,True
whoscored,328075,Ibrahim Sangaré,210462,True
whoscored,386969,Neco Williams,215136,True
whoscored,389935,Noni Madueke,248857,True
whoscored,384711,Ronald Araujo,445087,True
whoscored,322611,Ryan Sessegnon,184349,True
whoscored,403850,Malo Gusto,482609,True
whoscored,424273,Milos Kerkez,544877,True
whoscored,333044,Harry Wilson,153682,True
whoscored,306581,Antonee Robinson,169528,True
whoscored,606532,Lucas Herrington,whoscored_new_606532,False
whoscored,415682,Lukás Hornícek,whoscored_new_415682,False
whoscored,430709,Oscar Bobb,477555,True
whoscored,300299,Marcus Rashford,176297,True
whoscored,403649,Rodrigo Muniz,244042,True
